245,1,merged,1
246,1,merged,1
247,2,merged,1,1
248,1,merged,1
249,1,merged,1
250,1,merged,1
251,1,merged,1
252,1,merged,1
253,1,merged,1
254,1,merged,1
255,1,merged,1
256,1,merged,1
257,1,merged,1
258,1,merged,1
259,1,merged,1
260,1,merged,1
261,1,merged,1
262,1,merged,1
263,1,merged,1
264,1,merged,1
265,1,merged,1
266,1,merged,1
267,2,merged,1,1
268,1,merged,1
269,1,merged,1
270,1,merged,1
271,2,merged,1,1
272,1,merged,1
273,1,merged,1
274,1,merged,1
275,1,merged,1
276,1,merged,1
277,1,merged,1
278,1,merged,1
279,1,merged,1
280,1,merged,1
281,2,merged,1,1
282,1,merged,1
283,1,merged,1
284,1,merged,1
285,1,merged,1
286,1,merged,1
287,1,merged,1
288,1,merged,1
289,1,merged,1
290,2,merged,1,1
291,2,merged,1,1
292,2,merged,1,1
293,1,merged,1
294,1,merged,1
295,1,merged,1
296,1,merged,1
297,1,merged,1
298,1,merged,1
299,0,abandoned
300,1,merged,1
301,1,merged,1
302,1,merged,1
303,1,merged,1
304,1,abandoned,-1
305,1,merged,1
306,1,merged,1
307,1,merged,1
308,1,merged,1
309,1,merged,1
310,1,merged,1
311,1,merged,1
312,1,merged,1
313,1,merged,1
314,1,merged,1
315,1,merged,1
316,1,merged,1
317,1,merged,1
318,1,merged,1
319,1,merged,1
320,1,merged,1
321,1,merged,1
322,1,merged,1
323,1,merged,1
324,1,merged,1
325,1,abandoned,-1
326,3,abandoned,1,-1,-1
327,1,merged,1
328,1,merged,1
329,1,merged,1
331,1,merged,1
332,1,merged,1
333,2,merged,1,1
334,1,merged,1
335,1,merged,1
336,1,merged,1
337,1,merged,1
338,1,merged,1
339,1,merged,1
340,1,merged,1
341,2,merged,1,1
342,1,merged,1
343,1,merged,1
344,1,merged,1
345,1,merged,1
346,1,merged,1
347,1,abandoned,-1
348,1,merged,1
349,1,merged,1
350,1,merged,1
351,1,merged,1
352,1,merged,1
353,2,merged,1,1
354,1,merged,1
355,1,merged,1
356,1,merged,1
357,1,merged,1
358,1,abandoned,1
359,1,merged,1
360,1,merged,1
361,1,merged,1
362,1,merged,1
363,1,merged,1
364,1,merged,1
365,1,merged,1
366,1,merged,1
367,1,merged,1
368,2,abandoned,1,-1
369,1,merged,1
370,1,merged,1
371,1,merged,1
372,1,merged,1
373,1,merged,1
374,1,merged,1
375,1,merged,1
376,1,merged,1
377,1,merged,1
378,2,merged,1,1
379,1,merged,1
380,1,merged,1
381,1,merged,1
382,1,merged,1
383,1,merged,1
384,1,merged,1
385,1,merged,1
386,1,merged,1
387,1,merged,1
388,1,merged,1
389,1,merged,1
390,1,merged,1
391,1,merged,1
392,1,merged,1
393,1,merged,1
394,1,merged,1
395,1,merged,1
396,1,merged,1
397,1,merged,1
398,1,merged,1
399,1,merged,1
400,2,merged,1,1
401,1,merged,1
402,1,merged,1
403,1,merged,1
404,1,merged,1
405,1,merged,1
406,1,merged,1
407,1,merged,1
408,1,merged,1
409,1,merged,1
410,1,merged,1
411,1,merged,1
412,1,merged,1
413,1,merged,1
414,1,merged,1
415,1,merged,1
416,1,merged,1
417,1,merged,1
418,1,merged,1
419,1,merged,1
420,1,abandoned,1
421,2,merged,1,1
422,1,merged,1
423,1,merged,1
424,2,merged,1,1
425,2,merged,1,1
426,2,merged,1,1
427,2,merged,1,1
428,2,merged,1,1
429,1,merged,1
430,1,merged,1
431,4,merged,-1,1,1,1
432,2,merged,1,1
433,1,merged,1
434,1,merged,1
435,1,merged,1
436,1,merged,1
437,1,merged,1
438,1,merged,1
439,1,merged,1
440,1,merged,1
441,1,merged,1
442,1,merged,1
443,1,merged,1
444,1,merged,1
445,1,merged,1
446,1,merged,1
447,1,merged,1
448,0,abandoned
449,1,merged,1
450,2,merged,1,1
451,2,merged,1,1
452,1,merged,1
453,1,merged,1
454,1,merged,1
455,1,merged,1
456,1,merged,1
457,1,merged,1
458,1,merged,1
459,1,merged,1
460,1,merged,1
461,1,merged,1
462,1,merged,1
463,1,merged,1
464,2,merged,1,1
465,1,merged,1
466,1,merged,1
467,1,merged,1
468,1,merged,1
469,1,merged,1
470,1,merged,1
471,1,merged,1
472,2,merged,1,1
473,1,merged,1
474,1,merged,1
475,1,merged,1
476,1,merged,1
477,1,merged,1
478,1,merged,1
479,1,merged,1
480,1,merged,1
481,1,merged,1
482,1,merged,1
483,1,merged,1
484,1,merged,1
485,1,merged,1
486,1,merged,1
487,1,merged,1
488,2,merged,1,1
489,2,merged,1,1
490,1,merged,1
491,1,merged,1
492,1,merged,1
493,1,merged,1
494,1,merged,1
495,1,merged,1
496,1,merged,1
497,1,merged,1
498,1,merged,1
499,1,merged,1
500,1,merged,1
501,1,merged,1
502,2,merged,1,1
503,1,merged,1
504,1,merged,1
505,2,merged,1,1
506,1,merged,1
507,1,merged,1
508,2,abandoned,-1,-1
509,1,merged,1
510,1,merged,1
511,1,merged,1
512,1,merged,1
513,1,merged,1
514,1,merged,1
515,2,merged,1,1
516,1,merged,1
517,1,merged,1
518,0,abandoned
519,1,merged,1
520,1,abandoned,-1
521,1,merged,1
522,1,merged,1
523,1,merged,1
524,1,merged,1
525,1,merged,1
526,1,merged,1
527,1,merged,1
528,2,merged,1,1
529,2,merged,1,1
530,2,merged,1,1
531,2,merged,1,1
532,1,merged,1
533,1,merged,1
534,1,merged,1
535,1,merged,1
536,1,merged,1
537,1,merged,1
538,1,merged,1
539,0,abandoned
540,0,abandoned
541,1,merged,1
542,1,merged,1
543,1,merged,1
544,1,merged,1
545,1,merged,1
546,1,merged,1
547,1,merged,1
548,1,merged,1
549,1,merged,1
550,1,merged,1
551,1,merged,1
552,1,merged,1
553,1,merged,1
554,1,merged,1
555,1,merged,1
556,1,merged,1
557,1,merged,1
558,2,merged,1,1
559,1,merged,1
560,1,merged,1
561,1,merged,1
562,1,merged,1
563,1,merged,1
564,1,merged,1
565,1,merged,1
566,1,merged,1
567,1,merged,1
568,3,merged,1,1,1
569,1,merged,1
570,1,merged,1
571,1,merged,1
572,1,merged,1
573,1,merged,1
574,1,merged,1
575,1,merged,1
576,1,merged,1
577,1,merged,1
578,1,merged,1
579,1,merged,1
580,1,merged,1
581,1,merged,1
582,1,merged,1
583,1,merged,1
584,1,merged,1
585,1,merged,1
586,0,abandoned
587,1,merged,1
588,1,merged,1
589,1,merged,1
590,1,merged,1
591,1,merged,1
592,1,merged,1
593,1,merged,1
594,1,merged,1
595,1,merged,1
596,1,merged,1
597,0,abandoned
598,1,merged,1
599,1,abandoned,1
600,1,abandoned,-1
601,1,merged,1
602,1,merged,1
603,1,merged,1
604,1,merged,1
605,1,merged,1
606,1,merged,1
607,1,merged,1
608,1,merged,1
609,1,merged,1
610,1,merged,1
611,1,merged,1
612,1,merged,1
613,1,merged,1
614,0,abandoned
615,1,merged,1
616,0,abandoned
617,1,merged,1
618,1,merged,1
619,1,merged,1
620,1,merged,1
621,1,merged,1
622,1,merged,1
623,2,merged,1,1
624,1,merged,1
625,1,merged,1
626,1,merged,1
627,1,merged,1
628,1,merged,1
629,1,merged,1
630,1,merged,1
631,1,merged,1
632,1,merged,1
633,1,merged,1
634,1,merged,1
635,0,abandoned
636,2,merged,1,1
637,1,merged,1
638,1,merged,1
639,1,merged,1
640,1,merged,1
641,1,merged,1
642,1,merged,1
643,1,merged,1
644,3,merged,1,1,1
645,1,merged,1
646,1,merged,1
647,1,merged,1
648,1,merged,1
649,1,merged,1
650,1,merged,1
651,1,merged,1
652,1,merged,1
653,1,merged,1
654,1,merged,1
655,1,merged,1
656,1,merged,1
657,3,merged,1,-1,1
658,1,merged,1
659,4,merged,1,-1,1,1
660,4,merged,1,1,1,1
661,3,merged,1,-1,1
662,4,merged,1,1,1,1
663,1,merged,1
665,1,abandoned,-1
666,1,merged,1
667,1,merged,1
668,1,merged,1
674,1,merged,1
675,1,merged,1
676,1,merged,1
677,1,merged,1
678,2,merged,1,1
679,1,merged,1
680,1,merged,1
681,1,merged,1
682,1,merged,1
683,1,merged,1
684,1,merged,1
685,2,merged,1,1
686,1,merged,1
687,1,merged,1
688,3,abandoned,-1,-1,-1
689,1,merged,1
690,1,merged,1
691,1,merged,1
692,1,merged,1
693,1,merged,1
694,1,merged,1
695,1,merged,1
696,1,merged,1
697,1,merged,1
698,1,abandoned,-1
699,1,merged,1
700,1,merged,1
701,1,merged,1
702,1,merged,1
703,1,merged,1
704,1,merged,1
705,1,merged,1
706,1,merged,1
707,1,merged,1
708,1,merged,1
709,1,merged,1
710,1,merged,1
711,1,merged,1
712,1,merged,1
713,1,merged,1
714,1,merged,1
715,1,merged,1
716,1,merged,1
717,1,merged,1
718,1,merged,1
719,1,merged,1
720,1,merged,1
721,1,merged,1
722,1,merged,1
723,1,merged,1
724,1,merged,1
725,1,merged,1
726,1,merged,1
727,1,merged,1
728,1,merged,1
729,1,merged,1
730,2,merged,-1,1
731,1,merged,1
732,0,abandoned
733,2,merged,1,1
734,1,merged,1
735,1,merged,1
736,1,merged,1
737,1,merged,1
738,1,merged,1
739,1,merged,1
740,3,abandoned,-1,1,1
741,1,abandoned,1
742,1,abandoned,1
743,2,merged,1,1
744,1,merged,1
745,1,merged,1
746,1,merged,1
747,1,merged,1
748,1,merged,1
749,1,merged,1
750,1,merged,1
751,1,merged,1
752,1,merged,1
753,1,merged,1
754,1,merged,1
755,1,merged,1
756,1,merged,1
757,1,merged,1
758,1,merged,1
759,1,merged,1
760,1,merged,1
761,2,merged,1,1
762,1,merged,1
763,2,merged,1,1
764,1,merged,1
765,2,merged,1,1
766,1,merged,1
767,2,merged,1,1
768,1,merged,1
769,1,merged,1
770,1,merged,1
771,1,merged,1
772,1,merged,1
773,1,merged,1
774,1,merged,1
775,1,merged,1
776,1,merged,1
777,1,abandoned,-1
778,0,abandoned
779,1,merged,1
780,1,merged,1
781,1,merged,1
782,1,merged,1
783,1,merged,1
784,1,merged,1
785,1,merged,1
786,1,merged,1
787,1,merged,1
788,1,merged,1
789,1,merged,1
790,1,abandoned,1
791,1,merged,1
792,1,merged,1
793,1,merged,1
794,1,merged,1
795,1,merged,1
796,1,merged,1
797,1,merged,1
798,1,merged,1
799,1,merged,1
800,2,merged,1,1
801,1,merged,1
802,1,merged,1
803,1,merged,1
804,1,merged,1
805,1,merged,1
806,1,merged,1
807,1,merged,1
808,1,merged,1
809,1,merged,1
810,1,merged,1
811,1,merged,1
812,1,merged,1
813,1,merged,1
814,1,abandoned,-1
815,1,abandoned,1
816,1,merged,1
817,1,merged,1
818,1,merged,1
819,1,merged,1
820,1,merged,1
821,1,merged,1
822,1,merged,1
823,1,merged,1
824,4,merged,1,1,1,1
825,2,merged,1,1
826,1,merged,1
827,1,merged,1
828,1,merged,1
829,1,merged,1
830,1,merged,1
831,1,merged,1
832,2,merged,-1,1
833,1,merged,1
834,1,merged,1
835,1,merged,1
836,1,merged,1
837,2,merged,1,-1
838,1,abandoned,-1
839,1,merged,1
840,1,merged,1
841,2,merged,1,1
842,1,merged,1
843,1,merged,1
844,2,merged,1,1
845,1,merged,1
846,1,merged,1
847,1,merged,1
848,1,merged,1
849,1,merged,1
850,1,merged,1
851,1,merged,1
852,1,merged,1
853,1,abandoned,1
854,1,merged,1
855,1,merged,1
856,1,merged,1
857,1,merged,1
858,0,abandoned
859,0,abandoned
860,2,merged,1,1
861,1,abandoned,1
862,1,merged,1
863,1,merged,1
864,1,merged,1
865,1,merged,1
866,1,merged,1
867,1,merged,1
868,2,merged,1,1
869,1,merged,1
870,1,merged,1
871,1,merged,1
872,1,merged,1
873,1,merged,1
874,1,merged,1
875,1,merged,1
876,1,merged,1
877,1,merged,1
878,1,merged,1
879,1,merged,1
880,1,merged,1
881,2,merged,1,1
882,1,merged,1
883,1,merged,1
884,1,merged,1
885,1,merged,1
886,2,merged,-1,1
887,1,merged,1
888,1,merged,1
889,1,merged,1
890,1,merged,1
891,1,merged,1
892,1,merged,1
893,1,merged,1
894,1,merged,1
895,1,merged,1
896,1,merged,1
897,1,merged,1
898,1,merged,1
899,1,merged,1
900,1,merged,1
901,1,merged,1
902,1,merged,1
903,1,merged,1
904,1,merged,1
905,1,merged,1
906,1,merged,1
907,1,merged,1
908,1,merged,1
909,1,merged,1
910,1,merged,1
911,1,merged,1
912,1,merged,1
913,1,merged,1
914,1,merged,1
915,1,merged,1
916,0,abandoned
917,1,abandoned,-1
918,1,merged,1
919,1,merged,1
920,1,merged,1
921,1,merged,1
922,1,abandoned,-1
923,1,abandoned,-1
924,1,merged,1
925,1,merged,1
926,1,merged,1
927,1,abandoned,-1
928,3,merged,-1,1,1
929,2,abandoned,-1,1
930,0,abandoned
931,1,merged,1
932,2,merged,-1,1
933,0,abandoned
934,0,abandoned
935,1,merged,1
936,0,abandoned
937,1,merged,1
938,2,merged,1,1
939,1,merged,1
940,1,merged,1
941,1,merged,1
942,1,merged,1
943,1,abandoned,1
944,1,merged,1
945,1,merged,1
946,1,merged,1
947,1,merged,1
948,1,merged,1
949,1,merged,1
950,1,merged,1
951,1,merged,1
952,1,merged,1
953,1,merged,1
954,1,merged,1
955,1,merged,1
956,1,merged,1
957,1,merged,1
958,1,merged,1
959,1,merged,1
960,1,merged,1
961,1,merged,1
962,1,merged,1
963,1,merged,1
964,1,abandoned,1
965,1,abandoned,1
966,1,merged,1
967,2,merged,1,1
968,1,merged,1
969,1,abandoned,1
970,1,abandoned,1
971,1,abandoned,1
972,1,abandoned,-1
973,1,merged,1
974,1,merged,1
975,1,merged,1
976,1,merged,1
977,1,merged,1
978,1,abandoned,1
979,1,abandoned,1
980,1,abandoned,1
981,1,abandoned,1
982,1,merged,1
983,1,merged,1
984,1,merged,1
985,1,merged,1
986,1,merged,1
987,1,merged,1
988,1,merged,1
989,1,merged,1
990,1,merged,1
991,1,merged,1
992,2,merged,1,1
993,1,merged,1
994,1,merged,1
995,1,merged,1
996,1,merged,1
997,1,merged,1
998,1,merged,1
999,1,merged,1
1000,1,merged,1
1001,1,merged,1
1002,1,merged,1
1003,2,merged,1,1
1004,1,merged,1
1005,1,merged,1
1006,1,merged,1
1007,1,merged,1
1008,3,merged,1,1,1
1009,1,merged,1
1010,2,merged,1,1
1011,1,merged,1
1012,1,merged,1
1013,1,merged,1
1014,1,merged,1
1015,2,merged,1,1
1016,0,abandoned
1017,1,merged,1
1018,2,abandoned,1,-1
1019,2,merged,1,1
1020,1,merged,1
1021,1,merged,1
1022,2,merged,-1,1
1023,1,merged,1
1024,1,merged,1
1025,1,merged,1
1026,1,merged,1
1027,1,merged,1
1028,1,merged,1
1029,1,merged,1
1030,1,merged,1
1031,1,merged,1
1032,1,merged,1
1033,1,merged,1
1034,1,merged,1
1035,2,merged,1,1
1036,1,merged,1
1037,1,merged,1
1038,1,abandoned,-1
1039,1,merged,1
1040,1,merged,1
1041,1,merged,1
1042,1,merged,1
1043,1,merged,1
1044,1,merged,1
1045,1,merged,1
1046,1,merged,1
1047,1,merged,1
1048,2,merged,1,1
1049,1,merged,1
1050,1,merged,1
1051,1,merged,1
1052,1,merged,1
1053,1,merged,1
1054,1,merged,1
1055,1,merged,1
1056,1,merged,1
1057,1,merged,1
1058,0,abandoned
1059,2,merged,1,1
1060,2,merged,1,1
1061,1,merged,1
1062,1,merged,1
1063,1,merged,1
1064,1,merged,1
1065,1,merged,1
1066,1,merged,1
1067,1,merged,1
1068,1,merged,1
1069,1,merged,1
1070,1,merged,1
1071,0,abandoned
1072,1,merged,1
1073,1,abandoned,-1
1074,1,merged,1
1075,1,merged,1
1076,2,merged,1,1
1077,2,merged,1,1
1078,1,merged,1
1079,1,merged,1
1080,1,merged,1
1081,1,abandoned,-1
1082,1,merged,1
1083,1,merged,1
1084,1,merged,1
1085,1,abandoned,1
1086,1,merged,1
1087,1,merged,1
1088,1,merged,1
1089,1,merged,1
1090,1,merged,1
1091,1,abandoned,1
1092,1,merged,1
1093,1,merged,1
1094,2,merged,1,1
1095,2,merged,1,1
1096,1,merged,1
1097,1,merged,1
1098,1,merged,1
1099,0,abandoned
1100,1,merged,1
1101,1,abandoned,1
1102,1,merged,1
1103,2,merged,1,1
1104,1,abandoned,-1
1105,1,merged,1
1106,2,abandoned,1,-1
1107,0,abandoned
1108,1,merged,1
1109,1,merged,1
1110,1,abandoned,1
1111,1,merged,1
1112,1,merged,1
1113,0,abandoned
1114,0,abandoned
1115,0,abandoned
1116,1,abandoned,1
1117,0,abandoned
1118,1,abandoned,-1
1119,0,abandoned
1120,2,abandoned,-1,1
1121,0,abandoned
1122,1,abandoned,-1
1123,0,abandoned
1124,1,merged,1
1125,1,merged,1
1126,2,abandoned,1,1
1127,1,merged,1
1128,1,merged,1
1129,1,merged,1
1130,1,merged,1
1131,1,merged,1
1132,1,merged,1
1133,1,merged,1
1134,1,merged,1
1135,1,merged,1
1136,2,merged,1,1
1137,2,abandoned,1,1
1138,1,merged,1
1139,1,merged,1
1140,1,merged,1
1141,1,merged,1
1142,1,merged,1
1143,1,merged,1
1144,1,merged,1
1145,1,merged,1
1146,1,merged,1
1147,1,merged,1
1148,1,merged,1
1149,1,merged,1
1150,2,merged,1,1
1151,1,merged,1
1152,1,merged,1
1153,1,merged,1
1154,1,abandoned,1
1155,1,merged,1
1156,1,merged,1
1157,1,merged,1
1158,1,merged,1
1159,2,merged,1,1
1160,1,merged,1
1161,1,merged,1
1162,1,merged,1
1163,2,merged,1,1
1164,1,merged,1
1165,1,merged,1
1166,1,merged,1
1167,1,merged,1
1168,1,merged,1
1169,1,merged,1
1170,1,merged,1
1171,1,merged,1
1172,1,merged,1
1173,1,merged,1
1174,1,merged,1
1175,1,merged,1
1176,1,abandoned,1
1177,1,merged,1
1178,3,merged,1,1,1
1179,1,merged,1
1180,1,merged,1
1181,1,merged,1
1182,1,merged,1
1183,1,merged,1
1184,1,merged,1
1185,0,abandoned
1186,1,merged,1
1187,1,merged,1
1188,1,merged,1
1189,1,merged,1
1190,1,abandoned,-1
1191,1,merged,1
1192,1,abandoned,-1
1193,0,abandoned
1194,1,merged,1
1195,0,abandoned
1196,1,merged,1
1197,3,merged,1,1,1
1198,1,merged,1
1199,0,abandoned
1200,2,merged,1,1
1201,2,merged,1,1
1202,1,merged,1
1203,1,merged,1
1204,1,abandoned,1
1205,1,merged,1
1206,0,abandoned
1207,1,merged,1
1208,1,merged,1
1209,1,merged,1
1210,1,merged,1
1211,1,merged,1
1212,1,merged,1
1213,1,merged,1
1214,1,merged,1
1215,1,merged,1
1216,1,merged,1
1217,1,merged,1
1218,2,merged,1,1
1219,1,merged,1
1220,1,merged,1
1221,1,merged,1
1222,1,merged,1
1223,1,merged,1
1224,2,merged,1,1
1225,1,merged,1
1226,1,merged,1
1227,1,merged,1
1228,1,merged,1
1229,1,merged,1
1230,1,merged,1
1231,1,merged,1
1232,1,merged,1
1233,2,merged,1,1
1234,1,merged,1
1235,1,merged,1
1236,1,merged,1
1237,1,merged,1
1238,2,merged,1,1
1239,1,merged,1
1240,1,merged,1
1241,1,merged,1
1242,1,merged,1
1243,1,merged,1
1244,1,merged,1
1245,2,merged,1,-1
1246,1,merged,1
1247,1,merged,1
1248,1,merged,1
1249,1,merged,1
1250,0,merged
1251,1,merged,1
1252,1,merged,1
1253,1,merged,1
1254,1,merged,1
1255,1,merged,1
1256,1,merged,1
1257,1,merged,1
1258,1,merged,1
1259,0,abandoned
1260,1,merged,1
1261,1,merged,1
1262,0,abandoned
1263,1,merged,1
1264,1,merged,1
1265,1,merged,1
1266,1,merged,1
1267,2,merged,1,1
1268,1,merged,1
1269,1,merged,1
1270,1,merged,1
1271,2,merged,1,1
1272,1,merged,1
1273,1,merged,1
1274,1,merged,1
1275,1,merged,1
1276,1,merged,1
1277,1,merged,1
1278,1,merged,1
1279,1,merged,1
1280,1,merged,1
1281,1,merged,1
1282,1,merged,1
1283,1,merged,1
1284,1,merged,1
1285,1,merged,1
1286,2,merged,1,-1
1287,1,merged,1
1288,1,merged,1
1289,1,merged,1
1290,1,merged,1
1291,1,merged,1
1292,2,merged,1,1
1293,1,merged,1
1294,1,merged,1
1295,1,merged,1
1296,1,merged,1
1297,1,merged,1
1298,2,merged,1,1
1299,1,merged,1
1300,1,merged,1
1301,1,merged,1
1302,2,merged,1,1
1303,1,merged,1
1304,1,merged,1
1305,1,merged,1
1306,1,merged,1
1307,1,merged,1
1308,1,merged,1
1309,1,merged,1
1310,1,merged,1
1311,1,merged,1
1312,1,merged,1
1313,2,merged,-1,1
1314,3,merged,1,1,1
1315,1,merged,1
1316,2,merged,-1,1
1317,1,merged,1
1318,1,merged,1
1319,1,merged,1
1320,1,merged,1
1321,1,merged,1
1322,1,merged,1
1323,1,merged,1
1324,1,merged,1
1325,1,merged,1
1326,1,merged,1
1327,1,merged,1
1328,1,merged,1
1329,1,merged,1
1330,1,merged,1
1331,1,merged,1
1332,0,abandoned
1333,1,abandoned,1
1334,2,merged,1,1
1335,1,merged,1
1336,1,abandoned,1
1337,1,merged,1
1338,1,merged,1
1339,2,merged,1,1
1340,1,merged,1
1341,1,merged,1
1342,1,merged,1
1343,1,merged,1
1344,1,merged,1
1345,1,merged,1
1346,0,abandoned
1347,0,abandoned
1348,1,merged,1
1349,1,merged,1
1350,1,merged,1
1351,1,merged,1
1352,1,merged,1
1353,2,merged,1,1
1354,2,merged,1,1
1355,1,merged,1
1356,1,merged,1
1357,1,merged,1
1358,1,merged,1
1359,1,merged,1
1360,1,merged,1
1361,1,merged,1
1362,2,merged,1,1
1363,1,merged,1
1364,1,abandoned,1
1365,1,merged,1
1366,1,merged,1
1367,2,merged,1,1
1368,1,merged,1
1369,2,abandoned,-1,-1
1370,1,merged,1
1371,1,merged,1
1372,1,merged,1
1373,1,merged,1
1374,1,merged,1
1375,1,merged,1
1376,1,merged,1
1377,1,merged,1
1378,1,merged,1
1379,1,merged,1
1380,1,merged,1
1381,1,merged,1
1382,1,merged,1
1383,1,merged,1
1384,1,abandoned,-1
1385,1,merged,1
1386,1,merged,1
1387,1,merged,1
1388,1,merged,1
1389,1,merged,1
1390,1,merged,1
1391,2,merged,1,1
1392,1,merged,1
1393,2,merged,1,1
1394,1,merged,1
1395,1,merged,1
1396,1,merged,1
1397,1,merged,1
1398,2,merged,1,1
1399,1,merged,1
1400,2,merged,1,1
1401,2,merged,1,1
1402,1,merged,1
1403,1,merged,1
1404,1,merged,1
1405,1,merged,1
1406,1,merged,1
1407,1,merged,1
1408,1,merged,1
1409,1,merged,1
1410,1,merged,1
1411,1,merged,1
1412,1,merged,1
1413,1,merged,1
1414,1,merged,1
1415,1,merged,1
1416,1,merged,1
1417,1,merged,1
1418,1,merged,1
1419,1,merged,1
1420,1,merged,1
1421,1,merged,1
1422,1,merged,1
1423,0,abandoned
1424,0,abandoned
1425,1,merged,1
1426,1,merged,1
1427,1,merged,1
1428,2,merged,1,1
1429,1,merged,1
1430,1,merged,1
1431,1,merged,1
1432,1,merged,1
1433,1,merged,1
1434,1,abandoned,-1
1435,1,merged,1
1436,1,merged,1
1437,1,merged,1
1438,1,merged,1
1439,1,merged,1
1440,1,merged,1
1441,1,merged,1
1442,1,merged,1
1443,1,merged,1
